# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
516.669,0.898593,0.0816661,2,3,0,-516.438,3.70992,-0.351382,25.4076,24.4686,23.1617,22.4686,22.0077,21.7236,21.9245,21.4882,20.1877,20.5084
516.985,0.949875,0.0816661,3,11,0,-516.107,3.85684,-0.378501,28.3695,27.2418,25.6778,24.851,24.3024,23.9646,24.2035,23.685,22.1446,22.5237
516.881,0.985765,0.0816661,5,39,0,-515.015,4.22656,-0.591746,30.7796,28.8882,26.3376,25.024,24.1656,23.6426,24.012,23.2128,20.8961,21.4581
516.847,0.988084,0.0816661,4,23,0,-516.515,4.11763,-0.522899,30.2944,28.6434,26.3967,25.2299,24.4636,23.9952,24.3261,23.6093,21.5146,22.0251
515.77,0.910334,0.0816661,5,39,0,-515.278,3.69187,-0.246527,28.752,28.0023,26.9444,26.3762,25.9954,25.7595,25.9264,25.5634,24.4678,24.7398
516.12,1,0.0816661,1,1,0,-515.689,3.6888,-0.253345,28.401,27.6402,26.5677,25.9921,25.6066,25.3678,25.5368,25.1693,24.0615,24.3364
516.971,0.828103,0.0816661,4,31,0,-513.693,3.87485,-0.387757,28.5261,27.3649,25.7566,24.9074,24.3442,23.9976,24.2427,23.7108,22.1323,22.5205
516.566,0.970876,0.0816661,5,35,0,-516.389,4.1804,-0.628457,27.9685,26.1468,23.7019,22.4483,21.6315,21.1346,21.4855,20.7267,18.5369,19.0668
516.457,0.967051,0.0816661,5,35,0,-515.724,3.7827,-0.403093,25.4812,24.4039,22.9146,22.1297,21.6098,21.2901,21.5161,21.0257,19.5724,19.9295
516.85,1,0.0816661,1,1,0,-516.533,3.79401,-0.394182,26.0834,25.0045,23.5113,22.7235,22.2012,21.88,22.1071,21.6142,20.1522,20.5116
516.405,0.981858,0.0816661,4,27,0,-515.654,3.47631,-0.148588,26.4564,26.0385,25.441,25.1163,24.8971,24.7607,24.8573,24.6469,24.0047,24.1652
516.856,0.999986,0.0816661,5,39,0,-516.166,4.06349,-0.490978,29.9629,28.427,26.3283,25.234,24.5138,24.0728,24.3844,23.7091,21.7284,22.2122
516.716,0.983021,0.0816661,4,23,0,-516.534,3.99569,-0.445309,29.7814,28.3935,26.4855,25.4851,24.8245,24.4191,24.7056,24.0842,22.2521,22.701
515.557,0.992755,0.0816661,5,43,0,-514.002,4.79885,-0.911321,35.419,32.1233,27.8609,25.7498,24.4023,23.5937,24.1638,22.9363,19.5075,20.3214
516.288,0.969641,0.0816661,3,15,0,-514.827,4.69997,-0.884623,33.2632,30.2545,26.3498,24.4095,23.1685,22.423,22.9487,21.8163,18.6431,19.3977
516.732,0.921349,0.0816661,3,15,0,-515.453,4.49207,-0.767349,31.6597,29.1603,25.8663,24.2058,23.1347,22.4875,22.9442,21.9588,19.16,19.8309
517.173,0.999045,0.0816661,4,31,0,-515.793,3.94308,-0.444485,28.2865,26.9707,25.1616,24.2129,23.5864,23.2019,23.4737,22.8843,21.1465,21.5723
517.173,0.49312,0.0816661,1,3,0,-514.287,3.94308,-0.444485,28.2865,26.9707,25.1616,24.2129,23.5864,23.2019,23.4737,22.8843,21.1465,21.5723
516.8,0.927482,0.0816661,4,27,0,-516.415,3.92558,-0.408159,29.1943,27.9448,26.2187,25.3096,24.7075,24.3374,24.5991,24.0314,22.3503,22.7632
514.118,0.990735,0.0816661,5,53,0,-513.776,2.64523,0.260047,20.0188,20.5846,21.438,21.9254,22.2643,22.4794,22.3268,22.6614,23.7331,23.4579
513.904,0.806007,0.0816661,2,7,0,-512.45,2.73115,0.294343,22.8496,23.5819,24.6915,25.328,25.7715,26.0536,25.8534,26.2924,27.7041,27.3407
513.705,1,0.0816661,3,11,0,-512.962,2.51308,0.342077,19.597,20.3287,21.4445,22.0883,22.5385,22.8254,22.6217,23.0688,24.5144,24.1411
516.824,0.998377,0.0816661,5,51,0,-512.915,3.48381,-0.186512,25.3239,24.8227,24.1099,23.7242,23.4647,23.3034,23.4176,23.169,22.4138,22.6021
516.867,0.9892,0.0816661,3,15,0,-516.661,3.5408,-0.229721,25.2884,24.6734,23.8038,23.3356,23.0216,22.8268,22.9646,22.6648,21.7584,21.9837
517.052,0.995758,0.0816661,5,39,0,-516.773,4.16365,-0.593215,28.8456,27.0688,24.6732,23.4396,22.6336,22.1426,22.4894,21.739,19.5643,20.0918
515.884,0.719425,0.0816661,1,3,0,-515.24,4.22286,-0.555614,32.2004,30.339,27.8168,26.5121,25.6573,25.1356,25.5042,24.7063,22.3838,22.9486
516.765,0.876759,0.0816661,2,3,0,-514.711,4.15204,-0.604708,28.0731,26.3115,23.9399,22.7203,21.9243,21.4395,21.7818,21.0412,18.8977,19.4172
516.525,0.914503,0.0816661,4,19,0,-515.425,4.36813,-0.663979,32.1624,29.9533,27.0023,25.4957,24.5165,23.922,24.3417,23.4345,20.8267,21.4562
516.686,0.982127,0.0816661,4,27,0,-515.868,3.99277,-0.442467,29.8086,28.4281,26.5296,25.5338,24.8761,24.4724,24.7577,24.1389,22.3139,22.7611
516.978,0.97102,0.0816661,4,31,0,-515.751,3.66673,-0.277592,26.8854,26.0973,24.9899,24.3972,24.001,23.7559,23.9293,23.5523,22.4189,22.6997
517.119,0.983113,0.0816661,5,43,0,-516.77,4.1645,-0.583012,29.2708,27.4979,25.1043,23.8701,23.0633,22.5714,22.9188,22.167,19.9857,20.5152
516.849,0.991385,0.0816661,5,37,0,-516.103,4.41205,-0.729094,30.7755,28.4623,25.3985,23.8468,22.843,22.2354,22.6642,21.7384,19.0971,19.7319
516.259,0.989651,0.0816661,4,19,0,-515.782,4.67231,-0.892055,32.0325,29.1119,25.3253,23.4453,22.2437,21.5219,22.0308,20.9348,17.8663,18.5955
516.484,0.944831,0.0816661,3,15,0,-515.748,4.54354,-0.820654,31.0149,28.4036,24.9862,23.2747,22.175,21.5122,21.9797,20.9717,18.1263,18.8058
516.585,0.999863,0.0816661,2,7,0,-516.5,4.5595,-0.80042,32.3877,29.7253,26.2316,24.4776,23.3488,22.6679,23.1483,22.1123,19.1809,19.882
516.834,0.99574,0.0816661,6,63,0,-516.336,4.42897,-0.730042,31.2606,28.9081,25.7925,24.2147,23.1942,22.5764,23.0124,22.0711,19.3861,20.0314
515.762,0.878419,0.0816661,5,39,0,-513.521,3.24317,-0.0904499,22.6676,22.4489,22.134,21.9615,21.8447,21.7718,21.8234,21.7108,21.3647,21.4515
516.106,0.961063,0.0816661,5,43,0,-513.336,4.00391,-0.54268,26.3247,24.8373,22.8186,21.7726,21.0868,20.6679,20.9638,20.323,18.4549,18.9096
515.936,0.962791,0.0816661,1,1,0,-515.714,3.99352,-0.541061,26.1096,24.6387,22.6418,21.607,20.9283,20.5138,20.8066,20.1725,18.3235,18.7736
516.093,0.985888,0.0816661,2,3,0,-515.41,4.03332,-0.448529,30.789,29.344,27.3584,26.3177,25.6306,25.209,25.507,24.8608,22.9565,23.423
515.623,0.982423,0.0816661,4,27,0,-514.337,3.22587,-0.0838826,22.4773,22.2761,21.9861,21.8272,21.7195,21.6522,21.6999,21.596,21.2765,21.3567
515.263,1,0.0816661,3,11,0,-514.916,3.05802,0.0144997,21.7065,21.7402,21.7895,21.8169,21.8355,21.8472,21.8389,21.8571,21.9134,21.8992
515.367,0.998783,0.0816661,3,11,0,-514.542,2.90714,0.128532,21.7768,22.0788,22.5266,22.7783,22.9517,23.061,22.9835,23.1531,23.688,23.5518
515.082,0.927845,0.0816661,3,15,0,-514.121,3.11647,0.075887,25.0038,25.208,25.5086,25.6765,25.7917,25.8642,25.8128,25.9251,26.277,26.1878
515.207,0.954928,0.0816661,2,3,0,-514.499,3.08339,-0.0041129,21.7113,21.7018,21.6878,21.6801,21.6748,21.6715,21.6739,21.6688,21.653,21.657
516.138,0.965241,0.0816661,2,7,0,-514.703,3.16606,-0.0164385,23.1929,23.1521,23.0927,23.0599,23.0376,23.0236,23.0335,23.0119,22.9447,22.9617
515.953,0.987178,0.0816661,2,3,0,-515.932,3.14858,-0.0177685,22.7501,22.7068,22.6439,22.6091,22.5854,22.5706,22.5811,22.5582,22.487,22.505
515.869,0.952934,0.0816661,3,11,0,-515.318,3.08794,0.0221263,22.5975,22.6512,22.7296,22.7731,22.8028,22.8215,22.8083,22.8372,22.9271,22.9044
516.2,0.952899,0.0816661,3,15,0,-514.92,3.23298,-0.0222223,24.6049,24.5464,24.4613,24.4144,24.3824,24.3624,24.3766,24.3456,24.2497,24.2738
516.688,0.994205,0.0816661,4,21,0,-516.052,3.41527,-0.138715,25.2241,24.8519,24.3192,24.0293,23.8335,23.7115,23.7979,23.6098,23.035,23.1787
517.12,0.993518,0.0816661,4,25,0,-516.364,3.80625,-0.362987,27.5415,26.4907,25.0304,24.257,23.7432,23.4267,23.6505,23.1645,21.7176,22.0741
513.133,0.585041,0.0816661,2,3,0,-512.376,3.76128,-0.456095,23.2172,22.1096,20.5892,19.793,19.2677,18.9455,19.1732,18.6794,17.2254,17.5814
517.037,0.965261,0.0816661,2,7,0,-512.055,3.92277,-0.460146,27.1373,25.8315,24.04,23.1023,22.4837,22.1044,22.3725,21.7913,20.0805,20.4992
515.548,0.770537,0.0816661,2,3,0,-514.722,3.85327,-0.468563,25.0289,23.8031,22.1231,21.2447,20.6656,20.3107,20.5615,20.0177,18.4187,18.8098
516.153,0.996511,0.0816661,5,39,0,-514.952,4.53771,-0.758604,33.5319,30.9136,27.459,25.7157,24.5905,23.9103,24.3903,23.3545,20.4095,21.1158
514.137,0.802493,0.0816661,2,3,0,-514.1,4.41486,-0.815122,27.4747,25.1765,22.1665,20.658,19.6883,19.1038,19.5161,18.627,16.1155,16.7155
516.602,0.975435,0.0816661,2,3,0,-513.878,4.50001,-0.792508,30.8451,28.3335,25.0343,23.3763,22.3088,21.6646,22.1191,21.1387,18.3622,19.0266
516.71,0.981253,0.0816661,3,15,0,-516.257,4.46085,-0.736594,31.9889,29.5607,26.3478,24.722,23.671,23.035,23.4838,22.5148,19.7529,20.4163
517.029,0.999956,0.0816661,4,19,0,-516.607,4.26997,-0.645243,29.903,27.905,25.2295,23.8605,22.9695,22.428,22.8103,21.9837,19.6025,20.178
516.021,0.889861,0.0816661,3,15,0,-515.635,4.36535,-0.74746,28.6512,26.4456,23.5313,22.0586,21.1072,20.5319,20.9379,20.0615,17.5665,18.1654
516.186,0.988574,0.0816661,5,39,0,-515.28,3.90355,-0.482426,25.831,24.5294,22.7488,21.8194,21.2073,20.8324,21.0973,20.5231,18.8372,19.2492
516.505,0.998809,0.0816661,4,23,0,-515.908,3.93486,-0.491066,26.3432,24.9927,23.1472,22.185,21.5516,21.1638,21.4379,20.844,19.1024,19.5278
517.126,0.995803,0.0816661,5,39,0,-516.231,3.76621,-0.3508,26.8998,25.9072,24.5258,23.793,23.3058,23.0055,23.2179,22.7566,21.3815,21.7205
517.179,0.988781,0.0816661,5,35,0,-516.957,3.96544,-0.469482,27.9652,26.5929,24.7125,23.7294,23.0813,22.6841,22.9648,22.3563,20.567,21.0047
516.132,0.846905,0.0816661,5,35,0,-515.425,4.44675,-0.699603,33.1577,30.7625,27.5779,25.9591,24.9098,24.2736,24.7226,23.7527,20.9763,21.6449
514.471,0.640815,0.0816661,1,1,0,-514.456,4.47836,-0.682385,35.0281,32.5579,29.266,27.5892,26.5008,25.8405,26.3066,25.2995,22.4107,23.1072
516.6,0.727598,0.0816661,2,3,0,-511.387,4.34656,-0.65345,31.9271,29.7677,26.8791,25.4025,24.4421,23.8586,24.2706,23.3801,20.8172,21.4363
515.791,0.808746,0.0816661,1,1,0,-515.773,4.36373,-0.638698,33.1343,30.9421,28.004,26.4995,25.5198,24.9241,25.3447,24.4354,21.814,22.4479
516.822,1,0.0816661,1,3,0,-516.04,4.33317,-0.656814,31.3597,29.2282,26.3781,24.9218,23.9748,23.3995,23.8057,22.9278,20.4023,21.0123
516.074,0.913746,0.0816661,5,35,0,-514.809,4.16799,-0.636851,27.3119,25.51,23.0944,21.8571,21.0513,20.5614,20.9073,20.1593,18.0025,18.5241
516.152,0.997301,0.0816661,2,3,0,-515.788,4.23606,-0.570307,31.9869,30.0904,27.5257,26.2013,25.3346,24.806,25.1794,24.3712,22.0226,22.5932
516.939,0.996057,0.0816661,4,23,0,-515.883,4.28269,-0.66344,29.5501,27.522,24.8126,23.4293,22.5302,21.9842,22.3697,21.5366,19.1418,19.7199
515.616,0.79723,0.0816661,2,3,0,-514.925,4.20348,-0.668108,27.128,25.2535,22.7508,21.4738,20.6441,20.1403,20.496,19.7274,17.5192,18.0521
516.461,1,0.0816661,2,3,0,-515.597,4.25682,-0.592256,31.7032,29.7534,27.1243,25.7702,24.8856,24.3465,24.7272,23.9035,21.516,22.0951
516.447,0.977762,0.0816661,4,31,0,-515.632,3.90218,-0.473886,26.0953,24.8031,23.0333,22.1086,21.4993,21.1258,21.3897,20.8177,19.1366,19.5477
516.695,0.906781,0.0816661,4,23,0,-514.937,3.79805,-0.332028,28.4837,27.4879,26.0986,25.36,24.8682,24.5648,24.7794,24.3131,22.9203,23.2642
517.019,0.959039,0.0816661,3,15,0,-516.091,3.73258,-0.314198,27.3292,26.4243,25.1587,24.4844,24.0349,23.7572,23.9536,23.5269,22.2495,22.5652
516.728,0.891851,0.0816661,2,7,0,-516.232,3.70763,-0.347399,25.4861,24.5547,23.2577,22.5695,22.1118,21.8296,22.0291,21.5957,20.303,20.6218
516.386,0.976746,0.0816661,5,51,0,-514.891,3.38535,-0.158081,23.8483,23.4477,22.8757,22.5652,22.3558,22.2255,22.3177,22.1168,21.5043,21.6573
516.411,0.949735,0.0816661,2,3,0,-515.828,3.37979,-0.152986,23.88,23.4916,22.9369,22.6355,22.4322,22.3056,22.3952,22.2001,21.6047,21.7535
516.388,0.940881,0.0816661,2,3,0,-515.775,3.40501,-0.112016,25.8841,25.5752,25.1316,24.8893,24.7254,24.6232,24.6956,24.5379,24.0543,24.1755
516.577,0.965722,0.0816661,1,3,0,-516.131,3.37111,-0.134558,24.2704,23.9229,23.4253,23.1544,22.9713,22.8573,22.9381,22.7622,22.2244,22.359
516.908,0.999014,0.0816661,4,27,0,-516.011,3.60107,-0.268276,25.4957,24.7731,23.7564,23.2117,22.8473,22.6217,22.7813,22.4343,21.3901,21.649
516.349,0.872366,0.0816661,5,39,0,-515.37,4.40383,-0.757331,29.3808,27.0903,24.0678,22.5423,21.5575,20.9622,21.3823,20.4757,17.8978,18.5162
516.276,0.999896,0.0816661,3,11,0,-516.008,4.56115,-0.840685,30.7231,28.076,24.6209,22.8947,21.7872,21.1203,21.5906,20.5769,17.7218,18.4028
516.486,0.667574,0.0816661,2,3,0,-512.897,4.57844,-0.804175,32.8399,30.1282,26.5716,24.7867,23.6385,22.946,23.4345,22.3809,19.401,20.1135
517.046,0.997434,0.0816661,4,31,0,-515.127,4.01993,-0.51555,27.7488,26.2572,24.2256,23.1694,22.4755,22.0511,22.3509,21.7014,19.8018,20.265
517.029,0.999929,0.0816661,4,19,0,-516.983,4.1361,-0.544997,29.951,28.2518,25.9461,24.7518,23.9689,23.4907,23.8285,23.097,20.9653,21.4841
516.067,0.942594,0.0816661,4,27,0,-514.768,4.54978,-0.763365,33.7216,31.0726,27.5798,25.8182,24.6815,23.9946,24.4793,23.4333,20.4611,21.1738
516.597,0.99987,0.0816661,3,11,0,-515.92,4.54676,-0.811583,31.4988,28.8749,25.4368,23.713,22.6046,21.9364,22.4078,21.3912,18.5187,19.2052
516.237,0.999984,0.0816661,4,19,0,-516.041,4.70929,-0.906862,32.5807,29.5633,25.6585,23.7234,22.4878,21.7463,22.2691,21.1433,17.9968,18.7439
516.726,0.999214,0.0816661,4,15,0,-516.218,4.48204,-0.772035,31.1456,28.6724,25.4149,23.7738,22.7155,22.0762,22.5273,21.554,18.7912,19.4532
515.254,0.996291,0.0816661,4,21,0,-514.511,5.04033,-1.08246,35.7821,31.8628,26.9061,24.5021,22.9866,22.0848,22.72,21.3558,17.6193,18.4958
516.034,0.963225,0.0816661,4,19,0,-514.468,4.78466,-0.928316,34.1272,30.8953,26.7249,24.6636,23.3495,22.5616,23.1171,21.9214,18.5882,19.3784
516.531,0.954115,0.0816661,4,19,0,-515.306,4.49553,-0.747874,32.6164,30.1042,26.785,25.1078,24.0243,23.3691,23.8315,22.8334,19.9922,20.6742
516.577,1,0.0816661,3,15,0,-516.256,4.57486,-0.819473,32.053,29.3581,25.8306,24.0637,22.9283,22.244,22.7267,21.6859,18.7475,19.4493
514.632,0.603742,0.0816661,2,3,0,-513.539,4.4793,-0.841835,28.2646,25.8262,22.6438,21.0542,20.0343,19.4203,19.8534,18.9199,16.2915,16.9183
515.558,1,0.0816661,1,1,0,-514.76,4.49672,-0.830987,29.186,26.6991,23.4489,21.8232,20.7794,20.1506,20.5941,19.638,16.9424,17.5858
515.719,0.987358,0.0816661,3,15,0,-514.653,4.48178,-0.709899,33.8653,31.3844,28.0902,26.4178,25.3345,24.6782,25.1414,24.1409,21.2801,21.9686
516.431,0.859049,0.0816661,3,11,0,-513.755,4.61727,-0.82932,32.9994,30.193,26.5244,24.689,23.5104,22.8004,23.3012,22.2216,19.177,19.9037
516.61,0.953156,0.0816661,5,47,0,-515.819,4.13347,-0.6007,27.7063,25.9788,23.652,22.4549,21.6732,21.1971,21.5334,20.806,18.6997,19.2104
516.217,0.992229,0.0816661,5,45,0,-514.852,3.44782,-0.205785,23.8007,23.2816,22.5451,22.1475,21.8803,21.7145,21.8318,21.5763,20.8017,20.9946
516.397,0.999641,0.0816661,3,13,0,-515.862,3.39939,-0.10973,25.8187,25.5168,25.0832,24.8463,24.686,24.5861,24.6569,24.5026,24.0295,24.148
516.661,0.999932,0.0816661,4,19,0,-516.311,3.43788,-0.176228,24.5256,24.0667,23.4132,23.0592,22.8207,22.6725,22.7774,22.549,21.8539,22.0273
516.346,0.916275,0.0816661,4,31,0,-514.877,3.99829,-0.43481,30.2855,28.9066,27.0084,26.0119,25.3533,24.9489,25.2347,24.6148,22.7848,23.2334
516.947,1,0.0816661,2,3,0,-516.398,3.90669,-0.456263,26.845,25.5639,23.8053,22.8845,22.2768,21.9042,22.1676,21.5965,19.9148,20.3265
516.93,0.97671,0.0816661,4,23,0,-516.514,4.19027,-0.616775,28.6954,26.8599,24.3929,23.1261,22.2999,21.7971,22.1522,21.3842,19.1646,19.7021
517.07,1,0.0816661,2,3,0,-516.949,4.22304,-0.60771,30.0166,28.1239,25.5769,24.2677,23.4133,22.893,23.2604,22.4657,20.1663,20.7235
515.808,0.738994,0.0816661,4,19,0,-514.278,4.13,-0.498608,31.6949,30.0457,27.7943,26.6215,25.85,25.3778,25.7115,24.9885,22.87,23.3871
516.574,0.977234,0.0816661,4,19,0,-514.867,4.55867,-0.797952,32.4688,29.8076,26.3144,24.5601,23.431,22.7497,23.2303,22.1938,19.26,19.9618
516.628,0.999376,0.0816661,2,3,0,-516.567,4.5496,-0.804212,31.9045,29.2699,25.8145,24.0804,22.9649,22.2921,22.7667,21.743,18.8479,19.5402
516.679,0.936008,0.0816661,5,35,0,-515.427,3.86779,-0.445621,26.1948,24.9732,23.294,22.4135,21.8321,21.4753,21.7275,21.1806,19.5683,19.9633
516.669,0.997962,0.0816661,5,43,0,-515.802,4.11599,-0.588668,27.6725,25.9806,23.6981,22.5221,21.7535,21.2851,21.6159,20.9001,18.8246,19.3282
516.3,0.972325,0.0816661,2,3,0,-516.199,4.20822,-0.557683,31.644,29.8081,27.3213,26.0351,25.1927,24.6785,25.0417,24.2554,21.9672,22.5236
516.892,1,0.0816661,1,1,0,-516.449,4.19108,-0.570133,30.587,28.774,26.3222,25.0561,24.2275,23.7221,24.0791,23.3064,21.0611,21.6066
517.098,0.982823,0.0816661,1,3,0,-516.768,4.15795,-0.584788,29.01,27.2476,24.8689,23.6427,22.8411,22.3526,22.6976,21.9509,19.7846,20.3104
516.407,0.907026,0.0816661,3,15,0,-516.095,4.2892,-0.610304,31.9575,29.9342,27.2122,25.8135,24.9008,24.3452,24.7376,23.8888,21.4339,22.0287
511.633,0.576124,0.0816661,2,7,0,-511.209,4.38338,-0.587672,36.204,33.9942,31.0125,29.476,28.4718,27.8598,28.2921,27.3567,24.6443,25.3025
514.949,0.969342,0.0816661,4,23,0,-510.768,3.79196,-0.286768,30.0966,29.1857,27.9071,27.2237,26.7671,26.4848,26.6845,26.2503,24.9463,25.2692
515.668,1,0.0816661,2,3,0,-514.666,3.75763,-0.28106,29.306,28.4364,27.215,26.5616,26.1249,25.8548,26.0459,25.6304,24.3819,24.6912
516.988,0.999344,0.0816661,4,31,0,-514.337,4.16151,-0.597507,28.6173,26.8422,24.4502,23.2191,22.4151,21.9253,22.2712,21.5228,19.355,19.8807
517.134,0.962521,0.0816661,4,31,0,-516.498,3.97792,-0.458868,28.7256,27.3471,25.4555,24.4653,23.8121,23.4115,23.6946,23.0807,21.2736,21.716
516.995,0.77858,0.0816661,2,3,0,-515.456,3.99014,-0.501945,27.4342,25.9974,24.0368,23.016,22.3445,21.9337,22.224,21.5949,19.7524,20.2021
516.864,0.718485,0.0816661,4,27,0,-513.487,4.40044,-0.722696,30.6843,28.3975,25.366,23.8294,22.835,22.2329,22.6579,21.7402,19.1204,19.7503
515.456,0.720331,0.0816661,2,3,0,-515.1,4.43995,-0.677759,33.9197,31.5433,28.3744,26.7594,25.7108,25.0745,25.5237,24.553,21.7674,22.4392
516.664,0.999455,0.0816661,4,23,0,-514.815,4.19245,-0.560349,31.0367,29.2277,26.7781,25.5116,24.6823,24.1761,24.5336,23.7597,21.5081,22.0555
516.457,0.995563,0.0816661,4,23,0,-516.013,4.39515,-0.748513,29.476,27.2038,24.2019,22.6852,21.7055,21.113,21.5311,20.6286,18.0597,18.6763
516.486,0.97263,0.0816661,3,15,0,-515.151,4.59042,-0.839994,31.665,28.939,25.3804,23.6024,22.4615,21.7746,22.2591,21.2148,18.2734,18.975
514.461,0.744332,0.0816661,2,3,0,-513.872,4.56014,-0.889369,28.7376,26.125,22.7364,21.0535,19.9776,19.3313,19.787,18.8055,16.0567,16.7101
514.591,0.980183,0.0816661,3,11,0,-513.449,4.35452,-0.773482,27.3633,25.1865,22.32,20.8761,19.9451,19.3828,19.7795,18.9234,16.4936,17.0758
516.767,0.946851,0.0816661,2,3,0,-513.533,4.46633,-0.748964,31.6313,29.1916,25.9686,24.3402,23.2883,22.6523,23.1011,22.1323,19.3746,20.0364
516.814,0.93211,0.0816661,2,3,0,-516.286,4.42368,-0.739087,30.7179,28.3787,25.2844,23.7191,22.7074,22.0952,22.5272,21.5946,18.9371,19.5754
517.075,0.898902,0.0816661,5,39,0,-515.896,3.77534,-0.367138,26.5537,25.5292,24.1063,23.353,22.8528,22.5446,22.7625,22.2894,20.8819,21.2286
516.928,0.944931,0.0816661,4,31,0,-515.047,4.21435,-0.586957,30.6033,28.7375,26.2198,24.9223,24.0743,23.5574,23.9225,23.1326,20.8416,21.3976
516.288,0.941655,0.0816661,2,3,0,-516.167,4.25195,-0.58379,31.9124,29.9769,27.3642,26.0172,25.1366,24.5998,24.979,24.1585,21.7782,22.356
515.446,0.915477,0.0816661,4,27,0,-513.666,3.98193,-0.404579,31.0365,29.7195,27.8994,26.9403,26.3051,25.9145,26.1906,25.5914,23.8164,24.2525
515.105,0.989306,0.0816661,4,31,0,-513.849,3.69408,-0.234356,29.2934,28.5668,27.5399,26.9875,26.617,26.3874,26.5499,26.1963,25.1279,25.3934
516.226,1,0.0816661,1,1,0,-515.354,3.67251,-0.247295,28.1714,27.4346,26.395,25.8366,25.4625,25.2308,25.3948,25.038,23.9617,24.229
516.066,0.977153,0.0816661,3,11,0,-515.626,3.52787,-0.260777,23.9375,23.2778,22.3486,21.8503,21.5168,21.3104,21.4564,21.1387,20.1816,20.419
516.541,1,0.0816661,1,1,0,-516.147,3.54598,-0.254994,24.5662,23.904,22.9705,22.4696,22.1342,21.9265,22.0735,21.7538,20.7902,21.0293
513.684,0.732922,0.0816661,4,27,0,-511.719,3.79226,-0.466153,23.6244,22.4731,20.8949,20.0694,19.5251,19.1915,19.4273,18.9161,17.4125,17.7804
516.84,0.971855,0.0816661,1,3,0,-514.139,3.85983,-0.434073,26.3958,25.196,23.5442,22.6769,22.1037,21.7518,22.0005,21.461,19.868,20.2586
517.14,0.988324,0.0816661,4,31,0,-516.137,4.13739,-0.563307,29.2567,27.5428,25.2228,24.0237,23.2386,22.7596,23.098,22.3655,20.2354,20.7531
516.518,0.950771,0.0816661,4,31,0,-515.83,3.51516,-0.236399,24.4268,23.8157,22.9523,22.4879,22.1765,21.9835,22.1201,21.823,20.9253,21.1484
516.417,0.984678,0.0816661,2,3,0,-516.326,3.5649,-0.195207,27.1423,26.5803,25.7821,25.3506,25.0604,24.8801,25.0077,24.73,23.8869,24.097
515.709,1,0.0816661,4,23,0,-514.943,3.04644,0.0426032,22.2874,22.3894,22.5389,22.622,22.6789,22.7147,22.6894,22.7447,22.9176,22.8738
514.959,0.965895,0.0816661,3,11,0,-514.725,2.99006,0.141642,24.0825,24.4509,24.9979,25.3059,25.5182,25.6522,25.5572,25.7651,26.4218,26.2544
515.44,0.89397,0.0816661,2,3,0,-514.45,2.92936,0.115983,21.8916,22.1654,22.5707,22.7982,22.9547,23.0533,22.9834,23.1364,23.6181,23.4956
516.967,0.995373,0.0816661,5,51,0,-514.916,3.5899,-0.246854,25.9532,25.2756,24.3195,23.8059,23.4618,23.2486,23.3995,23.0714,22.0813,22.3272
517.051,0.982903,0.0816661,5,43,0,-516.637,4.05832,-0.499133,29.4818,27.9462,25.85,24.7581,24.0399,23.6003,23.9109,23.2378,21.2657,21.7471
517.031,0.998439,0.0816661,2,3,0,-516.991,4.06474,-0.501538,29.5753,28.0276,25.9156,24.8158,24.0925,23.6498,23.9626,23.2848,21.2997,21.7842
516.969,0.984118,0.0816661,1,1,0,-516.94,4.06512,-0.497779,29.7372,28.1924,26.0833,24.9845,24.2616,23.8191,24.1318,23.4543,21.469,21.9537
516.574,0.98325,0.0816661,5,35,0,-515.725,3.33979,-0.102096,24.5771,24.3096,23.925,23.7147,23.5724,23.4835,23.5464,23.4093,22.9885,23.094
516.41,0.994631,0.0816661,4,15,0,-516.384,3.28669,-0.060805,24.6436,24.4836,24.2521,24.1249,24.0386,23.9846,24.0228,23.9394,23.6822,23.7468
